ndvi,savi,evi,gndvi,ndmi,nsi,msavi,gci,gli,sipi,sr,osavi,gci2,arvi2,mtvi2,rdvi,gvi,ndii,ndwi,grvi,lai,tcari,mcari,wdvi,pssra,dvi,era5d_prec,era5_wind,era5m_wind,era5m_prec,era5_mean_temp,era5_min_temp,era5_max_temp,era5m_mean_temp,era5m_min_temp,era5m_max_temp,chirpsd_prec,chirpsm_prec,temp_MIN,temp_MAX,temp_MEAN,fpar,m_lai,m_gndvi,m_ndvi,m_ndmi,gpp,npp,Tmst_MIN,Tmst_MAX,Tmst_MEAN,mod_lst,ggcp10,JoinedYld
0.176621852,0.264928619,2.662364246,0.187377328,0.080221189,-50.11385937,0.298440312,0.467385017,0.015941738,1.246080434,1.434347125,0.204880319,-0.015467877,0.12862893,0.253800634,31.87935602,0.065594546,0.172481265,-0.187377328,0.978425743,0.52101786,17190.56965,0.297073933,12754.46039,0.686370881,5799.02557,0.002313571,-1.460192349,-1.458006968,0.070831218,293.8956107,289.7874707,298.9242613,293.8992002,288.0611015,301.2225548,2.57183571,13.19924197,19.84487724,32.15815353,27.43340066,39.59408983,11.93867865,0.518878566,0.4524225,0.046064257,267.7563158,8884.904723,0.0,85.19999695,2.591329497,15101.79949,1.913923911,0.96916595
0.244024257,0.36602996,1.644740557,0.248049286,0.059103298,-29.53341504,0.390387578,0.667422038,0.028353899,1.194920739,1.653327896,0.283066548,0.025214833,0.187765304,0.346256194,41.25828776,0.090227581,0.161509953,-0.248049286,0.991554453,0.764879763,20864.99129,0.361173769,12484.06595,0.604371697,6984.895694,0.003002886,-0.447564927,-0.446662571,0.092018811,294.8653424,291.1326059,299.5332376,294.8663861,289.4002804,301.2914919,3.905963727,19.92041491,25.57359314,30.64055252,29.15724243,54.21219083,18.07516784,0.591650784,0.589660345,0.082812388,400.9702178,11278.35763,0.0,138.6000061,88.02727277,15164.34785,4.047890721,0.76681722
0.108837369,0.163254162,12.35609262,0.108272281,0.113958939,-109.7739887,0.195412513,0.244521418,0.006952267,1.097465331,1.24603864,0.12625088,-0.038932763,0.096569794,0.176731759,22.70167719,0.047703277,0.207669614,-0.108272281,1.001163895,0.275773601,14260.62556,0.174230172,14683.84347,0.805462012,4747.975477,0.004328158,-0.734196606,-0.731853839,0.132739675,288.9452614,285.4548751,293.3086935,288.9527663,282.2641636,296.1822889,4.182739154,21.33396143,25.1880455,29.30845261,27.10092373,55.22515042,18.6961634,0.606481438,0.595662063,0.149166501,343.6856285,12399.27476,0.0,40.59999847,11.48714288,14884.93357,1.346756713,0.925699
0.213042232,0.319558367,5.574613225,0.208763984,0.10377833,-55.38995721,0.348736056,0.535036415,0.024293182,1.142985302,1.550403233,0.247127756,0.01425671,0.177628962,0.319167823,38.35412478,0.084205994,0.196187126,-0.208763984,1.009278667,0.652786795,20897.83401,0.303686071,13531.54179,0.656690447,6929.774422,0.007760213,-0.36514134,-0.365049653,0.237776324,289.1475998,284.7734396,294.6489717,289.1534304,282.7618531,296.8276503,5.357815883,27.32520018,18.22424507,27.42659569,22.58627644,51.13666691,16.62024782,0.570415233,0.560872271,0.060929676,397.8304561,13181.48699,24.20000076,256.0,158.1981563,14817.40801,1.698604254,2.55167714
0.269206811,0.403803753,2.137317597,0.257674922,0.127948041,-53.87978543,0.423190456,0.697946784,0.034549123,1.118179919,1.741931741,0.312278302,0.050072969,0.230510781,0.394751418,47.65888692,0.106243798,0.231130196,-0.257674922,1.025374521,0.855990245,25642.77825,0.354208862,14239.73094,0.59102875,8447.448505,0.007762856,-0.230157119,-0.230365623,0.237657894,290.7593695,286.191588,296.6403308,290.7631931,284.4120411,298.6927607,6.223139468,31.73801085,22.35051727,27.66190147,24.85164169,64.83035692,24.52298756,0.648981131,0.687382247,0.186209516,474.7424641,14505.06032,196.5,270.3999939,233.7352935,14863.87926,3.037077658,2.41117656
0.219025974,0.328533616,1.950181499,0.220972582,0.07367754,-45.93160802,0.354575002,0.58302062,0.022853842,1.167009506,1.577372802,0.254068807,0.015263744,0.175442986,0.316362446,38.68601148,0.084878391,0.175430671,-0.220972582,0.996118298,0.674435973,20574.36685,0.324442688,13465.82482,0.64258416,6873.139476,0.004117762,-1.374101276,-1.371443559,0.126069671,290.7131472,286.3572244,296.2889538,290.7161952,284.3644206,298.2273411,4.136127172,21.09455505,19.44658089,26.95622826,24.20208044,49.90317861,16.77644958,0.560699017,0.547860852,0.074548024,367.1181201,12908.48858,0.0,162.8999939,97.19210508,14952.77857,2.330553198,2.76892708
0.297743101,0.446607082,2.171084247,0.28717901,0.13790044,-52.80131267,0.458421341,0.807840852,0.033459425,1.101149087,1.850662042,0.345380124,0.070434557,0.259951083,0.424849788,51.17779848,0.121208702,0.244099611,-0.28717901,1.023488848,0.95923454,26675.83204,0.389014429,14008.01638,0.554145854,8801.47049,0.006064216,-0.401785387,-0.401062108,0.185691906,293.7590665,289.7519074,299.1506732,293.7605145,288.2837173,300.7612958,5.641446784,28.77137806,24.34486389,27.97955322,25.94178097,66.1080962,25.19305502,0.659738835,0.693943632,0.198463932,501.9988149,14245.98615,132.6000061,189.0,150.5190481,14896.46221,3.583390463,1.17179932
0.204791561,0.307182662,2.345364044,0.200827742,0.10518139,-57.85567772,0.338260447,0.507810452,0.024885043,1.153395687,1.520935912,0.237557053,0.00782255,0.167592763,0.309647254,37.26505632,0.079189347,0.196790995,-0.200827742,1.008434125,0.622935869,20506.67429,0.294435164,13564.50238,0.667071555,6801.687187,0.008097055,-0.537119978,-0.536999142,0.247875869,288.6558909,284.5027343,293.8500489,288.661709,281.9933278,296.2203665,5.147376184,26.25163778,18.12564278,23.23921776,20.79225855,55.88907847,18.00901968,0.603279432,0.620288251,0.134434501,404.6406996,14394.13094,55.29999924,265.8999939,144.3821141,14723.507,0.345594116,1.49503813
0.154112558,0.231165507,2.458440066,0.153563346,0.092420032,-76.34285917,0.263086901,0.373653425,0.013893733,1.114475394,1.375017339,0.178769743,-0.017010037,0.129976609,0.237691517,29.20058779,0.063122014,0.18945553,-0.153563346,1.001179514,0.439579235,16813.84851,0.235041788,13989.9527,0.73783838,5596.800377,0.004115512,-0.765521412,-0.76376919,0.125980295,289.0188144,285.2597173,293.8446266,289.0260734,282.4274265,296.4339964,3.534619297,18.02655781,21.82224083,27.62755966,24.70587518,52.37743327,17.47404116,0.586508955,0.583020673,0.084351903,393.2721622,13797.71197,14.30000019,103.0,57.49841274,14871.12008,1.508455119,0.78427315
0.228918688,0.343372395,1.207360698,0.243645347,0.047291539,-23.7895547,0.371968078,0.645845736,0.024374372,1.263066532,1.596023704,0.265544276,0.008506246,0.160367412,0.315781465,39.95220847,0.080212295,0.151917724,-0.243645347,0.969495926,0.710227803,20581.23341,0.371319302,12877.53063,0.608539027,6975.197961,0.005361061,-1.014088631,-1.014671326,0.164176941,291.2836609,286.9993896,296.2142029,291.2880554,284.9842224,298.4563599,1.939906836,9.898758888,29.1169529,30.54204178,29.9335596,30.57125766,7.871727507,0.463547833,0.347383346,-0.06455603,179.1075469,5183.487341,39.5024395,72.0365854,53.66497756,15040.62632,0.412408382,1.30318577
0.258658215,0.387980956,1.702516966,0.254588744,0.09205681,-40.88227946,0.409689064,0.687997292,0.033184531,1.162092768,1.704014179,0.300041954,0.037949978,0.208807276,0.373544688,45.224813,0.09765861,0.199850146,-0.254588744,1.008999587,0.817825422,23850.74849,0.359472375,13623.68797,0.595242305,7915.712536,0.005399878,-0.187223358,-0.188199974,0.165733033,295.0773735,291.6980181,299.5061795,295.0790793,290.1248602,301.264991,4.750695612,24.22854703,24.69974602,30.15326635,27.59949304,52.45343823,15.47451915,0.612630018,0.616488734,0.10986051,361.0119221,10415.97633,68.30000305,235.3000031,146.8743372,15072.36421,2.710146166,1.60599015
0.107538066,0.161305072,2.498097194,0.125453019,0.066769206,-68.97139138,0.19273715,0.29031901,0.005228546,1.392891312,1.24395145,0.124743655,-0.054582822,0.064786731,0.145496544,21.57989697,0.03859766,0.158796602,-0.125453019,0.964593797,0.271072725,12575.13454,0.227260509,13615.39923,0.778570645,4347.482584,0.002248965,-0.545125609,-0.543755303,0.068835002,294.4332275,290.2859729,299.336461,294.4432969,288.674719,302.0041753,1.423051709,7.312429422,25.6545372,30.35263252,28.72194712,24.60303493,5.556556714,0.481031465,0.321936729,-0.094380146,173.6743588,4699.179825,0.0,0.400000006,0.026760564,15134.33948,1.269727716,1.07100115
0.126546514,0.189817465,22.9428273,0.133221794,0.103016933,-83.4409185,0.22247882,0.310116929,0.010184635,1.289740719,1.294599366,0.146793386,-0.037868252,0.095436143,0.18906944,25.74094188,0.049289151,0.206693211,-0.133221794,0.987329681,0.339845289,15551.25086,0.221710973,14490.71313,0.766064527,5245.588665,0.001839614,-0.63903525,-0.639189738,0.056311979,299.6753463,296.7120161,303.6315929,299.6867787,295.4107444,305.5377607,1.589105869,8.438894921,33.58126831,34.80937576,34.16849327,33.06375463,8.699550351,0.446663606,0.340812935,-0.047120385,165.9514932,3130.510476,0.0,0.0,0.0,15143.93038,0.242472483,1.14748371
0.144658302,0.216984594,4.795515889,0.159637005,0.072507296,-54.81289991,0.252038136,0.382391025,0.009985647,1.289671191,1.339965084,0.167802923,-0.034330171,0.098865519,0.205070624,28.25242429,0.05365609,0.174807796,-0.159637005,0.970056562,0.405373737,16198.3565,0.268706338,13799.72988,0.725629519,5527.50128,0.002474289,-0.624523495,-0.623035629,0.075728776,294.3188423,290.5093264,299.018502,294.322237,288.9717667,301.7486592,2.376801024,12.21972525,27.82471848,35.28628159,32.02803808,46.99284689,15.95164154,0.54940728,0.478936433,0.025017723,258.9995668,7111.418327,0.0,9.800000191,0.714285723,15242.94683,3.472718038,0.81646539
0.271048584,0.406566039,2.034492168,0.262147475,0.121820515,-51.54743516,0.425112127,0.715894966,0.034347274,1.130027481,1.750421097,0.314414665,0.049702256,0.228171872,0.393211937,46.82942183,0.105732155,0.219882783,-0.262147475,1.019608963,0.862653777,24530.92446,0.362226344,13623.55873,0.585753511,8102.291666,0.012753335,-0.527556301,-0.52872151,0.39039834,289.0700682,285.5468017,293.8593438,289.0757172,284.187075,295.809637,5.920646417,30.19529637,21.91545868,26.44758987,25.28937617,59.01490231,21.58858445,0.630361155,0.641982331,0.161179186,447.3367331,15081.47455,170.6999969,358.3999939,241.5378382,14914.27958,3.113637544,4.03856604
0.196898518,0.295342834,1.032914027,0.221055414,0.056495421,-28.92529143,0.324297673,0.577421311,0.01777001,1.403044499,1.50718971,0.228401056,-0.014249797,0.123519647,0.257412142,34.07081087,0.065916459,0.130096225,-0.221055414,0.952095534,0.594378838,17182.83564,0.358155886,12025.14043,0.6403483,5900.477379,0.003408844,-0.336882651,-0.338968162,0.10437548,299.1492682,295.0154347,303.9269238,299.156264,293.0604129,307.3382263,1.132999641,5.778298103,34.0296402,34.0296402,34.0296402,20.87004038,4.523987449,0.373146993,0.263864324,-0.024328224,96.96262951,1639.93589,16.20000076,58.90000153,37.55000114,15757.51876,0.046814172,1.8699631
0.226029496,0.339038884,2.241007562,0.223021017,0.10482819,-52.32666772,0.367479922,0.578256418,0.025868625,1.151080657,1.588951765,0.262192889,0.020085736,0.185652697,0.334511943,40.29916201,0.088282919,0.201687224,-0.223021017,1.006496658,0.699774717,21670.78538,0.323490389,13443.82491,0.636381351,7197.816273,0.011867384,-0.130319322,-0.130759975,0.363302903,289.5281377,285.4085552,295.0005343,289.5330181,283.7351694,296.9341249,5.907243985,30.12694409,20.40243912,26.40883064,23.48865304,56.01424137,19.07980424,0.616486226,0.61203255,0.124978248,414.0374677,13762.86265,178.8000031,297.6000061,226.8431137,14849.33374,3.279856188,4.09463002
0.28291247,0.424361319,1.873428409,0.276945062,0.116568446,-47.40749486,0.440669623,0.767845105,0.033259958,1.131895416,1.791100006,0.328176637,0.05622568,0.236786314,0.403687876,48.00383746,0.110939811,0.22454417,-0.276945062,1.013080153,0.905577316,24599.41385,0.383010237,13336.70169,0.56657894,8151.229781,0.005345538,-0.121044475,-0.121478193,0.163758386,293.7861065,289.6277285,299.2907317,293.7881589,287.9557704,301.007114,5.920395122,30.19401508,27.30939674,29.02368355,28.22667811,57.98171389,18.00792509,0.642836031,0.657157485,0.159046045,417.3515927,12125.91601,187.6000061,294.7000122,251.4218769,14966.43139,2.587670137,1.49786112
0.21261639,0.318920066,1.146846369,0.204367459,0.130825419,-68.9410327,0.348022897,0.521798256,0.023864794,1.108366435,1.549788744,0.246633894,0.017618907,0.185142415,0.323922872,40.17585963,0.086768721,0.227816407,-0.204367459,1.017659659,0.651246098,23094.12932,0.292663152,14901.47576,0.6629402,7621.930899,0.019698089,-0.154064134,-0.15452007,0.602905215,291.7156615,287.7449177,296.8912199,291.7232706,286.1769921,299.2199146,5.959919643,30.3955902,17.67914581,31.06373215,23.00943745,60.06854618,20.80660846,0.614466686,0.639559737,0.163960544,402.8453163,12466.6839,138.3999939,328.7000122,223.981482,14724.11776,0.713001011,2.82485758
0.166249948,0.249371032,2.595480789,0.171752067,0.078189312,-50.9104641,0.283394179,0.418500073,0.016368754,1.232244968,1.403544536,0.192848977,-0.018022756,0.126361197,0.246826276,29.83357307,0.063288954,0.166373547,-0.171752067,0.989128572,0.483492312,15972.53666,0.270902532,12126.28226,0.708152807,5362.137174,0.004964881,-0.403988361,-0.407107764,0.1518981,293.1803784,288.3964947,298.9672216,293.1879783,286.2269655,301.5255989,3.319074174,16.92727832,20.77033615,32.50368118,27.8752918,44.4008995,14.26851635,0.530410363,0.470707317,0.041183769,311.492585,11838.83339,116.3000031,296.2999878,184.0674558,15097.94521,1.366489087,0.99999885
0.286318013,0.429469618,1.76207595,0.281536303,0.076720899,-30.65684848,0.443660814,0.788604801,0.035198668,1.151922025,1.811046428,0.332127063,0.056933754,0.235483149,0.404352055,48.80687383,0.110033115,0.187231277,-0.281536303,1.011220973,0.91789857,25107.28959,0.389601706,13523.38771,0.561508141,8324.131158,0.003640644,-1.317264075,-1.316547745,0.111403643,290.908484,286.4295899,296.5514568,290.9090225,284.2677201,298.7863248,3.366876331,17.17115218,22.24470139,26.24873734,25.58169696,65.97023009,25.37704535,0.65951465,0.695856955,0.181849006,530.6777704,16249.14539,75.80000305,216.6999969,112.6813561,14994.7919,5.139316904,0.99999885
0.25492349,0.38237918,2.109907186,0.245211069,0.118528182,-53.57844402,0.404778105,0.655294328,0.036326618,1.145318882,1.690828891,0.29570975,0.037580031,0.209787894,0.376289349,45.42205315,0.095949567,0.219104823,-0.245211069,1.0211029,0.804313188,24579.24914,0.341273244,14149.60722,0.607502142,8109.198039,0.010896012,-0.291547261,-0.293253059,0.333569928,291.1293445,287.3064998,295.9169989,291.1341068,285.5688523,297.9356515,6.489979195,33.09889398,22.74536324,30.07585716,27.79974256,58.72786637,20.09901257,0.622585769,0.640310188,0.153305904,412.6229886,13178.04265,163.8999939,251.8000031,202.1801465,14970.94955,3.386392968,0.99999885
0.256844022,0.385259974,1.759504556,0.249588346,0.102559156,-45.95281609,0.407452439,0.669730863,0.036392481,1.160490445,1.697090708,0.297937566,0.036848377,0.207316376,0.375498664,45.87739015,0.095348053,0.204513215,-0.249588346,1.015872442,0.811261672,24802.16904,0.349829322,14206.55773,0.601548291,8204.380858,0.005610729,-0.082977163,-0.083354803,0.17176766,294.9936562,291.0781168,300.0293641,294.9954455,289.4637723,301.9750234,6.043659009,30.82266021,28.80477715,30.23918343,29.88862614,55.04743138,15.44584185,0.61720367,0.62864324,0.115794957,365.1415051,10986.43415,85.69999695,203.1000061,156.2791202,15060.5144,3.636909694,1.4417
0.199589266,0.299379511,2.343335494,0.196905237,0.112312528,-62.30250411,0.330407645,0.496978863,0.021142625,1.145653389,1.506911916,0.231522462,0.006540465,0.166535924,0.300634462,37.06529167,0.07978827,0.205587197,-0.196905237,1.005908271,0.604113963,20800.70884,0.291107192,13988.66171,0.672929985,6908.113227,0.017195037,-0.370696695,-0.374980733,0.526144241,289.914305,285.9174933,295.207561,289.9222707,284.063686,297.3658853,4.013614961,20.46981506,19.75677299,31.26028442,23.76920547,55.81070987,19.51305918,0.604110064,0.597676158,0.121465373,411.3415539,14823.23736,156.8999939,358.3999939,242.9657139,14833.47102,0.873658921,3.74541745
0.108522678,0.162782002,3.723174611,0.120273007,0.063288672,-59.05267868,0.195092434,0.274577082,0.005612722,1.299518584,1.244842286,0.125885808,-0.04911984,0.075967372,0.156987349,21.87394377,0.042218333,0.160774449,-0.120273007,0.976735926,0.27463505,12955.76746,0.211359166,13531.763,0.78582649,4417.632329,0.003158908,-0.438505276,-0.440583333,0.096677208,293.1091662,289.5665965,297.6360011,293.111323,286.9844205,300.6027446,1.885281159,9.648348445,27.56607819,34.77192307,30.97935757,40.55046596,13.61394888,0.509866137,0.4146319,-0.027940364,266.7280524,8855.991594,0.0,22.0,9.477064161,15193.45979,2.345376235,0.99591803
0.17111188,0.256664243,3.641302567,0.165702625,0.104991304,-68.3155257,0.290313029,0.40235699,0.019454909,1.129836287,1.418266974,0.198488896,-0.008034145,0.145557112,0.268989262,32.50683573,0.068723435,0.195432021,-0.165702625,1.011275712,0.501082782,18710.45133,0.246480984,13779.99539,0.717579747,6187.667395,0.004154956,0.027656835,0.027586343,0.126839095,296.2065914,293.729242,299.0420554,296.2084584,292.4733589,300.8483322,4.235677559,21.60195558,27.00665855,31.33159256,29.75037829,55.39988303,18.93165987,0.597130222,0.612377191,0.10846022,408.0875253,10834.25513,57.09999847,178.3000031,115.4731545,15089.63901,2.726408033,0.81110204
0.119416356,0.179121639,0.76735981,0.151724268,0.019462965,-17.05858884,0.21271297,0.359284921,0.007332014,1.583929472,1.272560553,0.138522256,-0.062577073,0.048265486,0.142566052,21.07026949,0.033870887,0.107910603,-0.151724268,0.936364518,0.314048374,10515.53694,0.285453747,10630.51703,0.737146929,3725.170825,0.000629577,-1.987861469,-1.987297023,0.01926494,296.6386244,292.1572861,302.0700102,296.6387784,289.9862448,304.5907556,1.129381316,5.788490382,31.43025017,32.54104233,31.98564625,17.25479571,3.401273833,0.384447216,0.21080578,-0.104732044,73.72650025,1260.655864,0.0,0.300000012,0.060000002,15435.90552,0.545253337,0.47423826
0.088771426,0.133155435,10.28302041,0.099059193,0.073251065,-99.98183025,0.161089388,0.223529182,0.004154874,1.29701646,1.198461619,0.102974432,-0.057254003,0.061426879,0.128137805,17.66641677,0.034712941,0.155362903,-0.099059193,0.979505861,0.203175018,10322.94341,0.177382904,13070.63849,0.821628806,3531.112952,0.00266835,-1.426309381,-1.428648126,0.081658789,292.0444411,287.6634927,297.1384235,292.050646,284.9714892,300.0723127,1.043790526,5.369548189,22.26441383,32.37555695,24.71953904,25.48568366,6.183559685,0.454191642,0.337558012,-0.026342653,177.1968842,5766.95285,0.0,56.70000076,11.52941182,15181.9273,1.425770425,2.36607156
0.244493785,0.366734937,1.911897149,0.236892544,0.114706982,-52.88903758,0.391957506,0.624373549,0.03341987,1.151664165,1.651530642,0.28361137,0.030525887,0.199993541,0.362269792,43.77788345,0.092444647,0.216041609,-0.236892544,1.016409834,0.766578515,23742.04824,0.334505365,13973.24433,0.617778362,7848.617239,0.004455534,-0.161905148,-0.16231115,0.136367433,293.8229037,289.4190809,299.5119455,293.8272401,287.8216013,301.759901,7.501988457,38.26014172,25.94305229,30.08831406,28.46186943,59.17219023,19.69841432,0.622279431,0.637986197,0.147777034,423.979144,12892.8819,171.6000061,326.0,239.287248,14984.10146,3.732809652,2.56922724
0.273264242,0.409889619,2.643802285,0.260440439,0.13556809,-56.57793191,0.426885695,0.713098139,0.031918051,1.095102469,1.763724531,0.316984852,0.056538291,0.241727362,0.399356806,47.73313992,0.111927448,0.237035538,-0.260440439,1.028473071,0.870670028,25380.93043,0.355074295,13996.33448,0.588645673,8349.53962,0.007997972,-0.593923162,-0.596193234,0.244737163,290.3280785,285.7916179,296.172459,290.3326235,283.8429061,298.2802385,4.780407858,24.38008015,22.19265175,26.0349617,24.10911506,63.25664784,23.54864838,0.632276819,0.666511253,0.170311953,471.3205308,14905.86333,176.1999969,246.0,204.438889,14870.22405,2.96585757,1.67911917
0.098622531,0.147932149,-3.963726121,0.100487535,0.095534335,-104.9510778,0.178530771,0.225484467,0.005565195,1.119242847,1.220698744,0.114401728,-0.045581045,0.084538634,0.157751249,21.01306754,0.04266298,0.176663763,-0.100487535,0.996291981,0.238816315,13430.48034,0.166317736,15049.655,0.818460584,4492.511776,0.002378608,-1.31644621,-1.317704756,0.072776032,289.6806207,285.7291224,294.4814538,289.6849393,282.540935,297.4617971,1.946111026,9.933562653,19.99701881,28.39059639,24.68847618,48.02288827,15.27096358,0.574926328,0.550274523,0.081384738,363.6416127,13062.59561,1.5,85.90000153,52.0357145,14934.64066,1.800245305,0.30200245
0.146656955,0.219982763,5.539904238,0.144125419,0.126366646,-95.25305657,0.253335074,0.342229513,0.01461216,1.134261189,1.350010695,0.170121407,-0.02120086,0.124343823,0.231492336,29.93809245,0.059877052,0.232783555,-0.144125419,1.005363414,0.412604865,18480.05442,0.221305473,15390.949,0.750235395,6135.119437,0.001623058,-0.44324562,-0.443826823,0.049653076,298.9998735,296.0352951,302.9697264,299.009109,294.5842745,304.9519576,3.537262202,18.07033467,31.83956528,34.94325638,33.3811676,38.97928538,12.07036354,0.516637983,0.469526884,0.041312565,351.6440277,8023.97969,0.0,14.60000038,2.390536269,15077.46482,2.654094555,0.45950995
0.09984903,0.1497719,-0.626100572,0.097797675,0.12160722,-123.409838,0.181183992,0.217615351,0.005280379,1.046200459,1.222547117,0.115824468,-0.041288652,0.093730958,0.166451427,21.36597627,0.045644486,0.213784688,-0.097797675,1.00417672,0.24325379,13811.80834,0.156566758,15044.52141,0.822281351,4580.788263,0.004199302,-0.731199147,-0.730468243,0.128486944,289.0733686,285.7584199,293.2492355,289.0770826,282.519629,295.9397642,2.513707149,12.82054046,27.38153076,30.80880737,29.12666934,52.41630819,17.70656518,0.548730159,0.524912018,0.113561966,326.2187696,11737.37634,0.0,35.09999847,21.93333334,14982.4341,1.602406534,1.12702685
0.227725161,0.34158267,2.653532511,0.220856534,0.132794466,-64.43956511,0.369811731,0.57120816,0.025172367,1.117859008,1.594398495,0.264159932,0.024825239,0.195449626,0.341733368,41.90365286,0.092156161,0.224508025,-0.220856534,1.014639101,0.705909631,23357.4871,0.315735862,14370.62814,0.639304558,7724.423502,0.003992652,-0.647868929,-0.647878127,0.12202781,293.7214196,289.6195231,299.3037115,293.7221493,288.1840942,301.2654976,5.49704777,28.03494271,24.3885479,28.31182289,26.47701329,62.19563317,22.17493235,0.638070344,0.662653476,0.18334532,475.6139403,13236.43794,135.8999939,214.8000031,170.4857134,14910.55634,2.750046267,1.92417714
0.231862545,0.347788243,1.828782617,0.227663756,0.090834002,-44.64940148,0.375551939,0.592434211,0.030444933,1.170635272,1.607176693,0.268959173,0.021277047,0.185957319,0.343298761,41.0182531,0.087117025,0.190909596,-0.227663756,1.009040218,0.720878687,21896.55048,0.327829061,13319.27759,0.629869923,7264.088691,0.005199095,0.001413559,0.001483818,0.15892037,295.4551939,292.4615078,299.3495406,295.4571113,291.3791413,301.1570154,5.505910453,28.0801422,28.32462502,31.23935127,29.89917886,55.3017439,17.70198321,0.573283675,0.583673729,0.079028394,397.9605229,11660.04803,129.6999969,195.3000031,154.057576,15042.10808,2.72991403,2.01293038
0.091147449,0.136719547,4.720870029,0.110196586,0.049534346,-59.42051832,0.166319656,0.249408381,0.002208116,1.421721396,1.201917397,0.105730638,-0.062512975,0.051430276,0.11914306,18.76534329,0.033065986,0.138865619,-0.110196586,0.962393968,0.211771471,11112.31026,0.208439846,13697.96619,0.802345511,3874.769609,0.000729722,-1.143755358,-1.143206332,0.022336672,296.8983281,292.6561672,301.9523285,296.9014003,290.5987701,305.2187804,0.806173071,4.240143031,26.71356583,36.14854813,31.69856647,30.43507265,7.866220358,0.499947929,0.368017793,-0.090632374,187.9788896,5219.60962,0.0,14.19999981,1.392592584,15323.12878,1.637138856,0.36082819
0.172215712,0.258320177,2.162708815,0.169708524,0.10726779,-69.90601886,0.290856983,0.415655248,0.020056475,1.168641326,1.424885818,0.199769387,-0.009898133,0.140470408,0.264760041,33.80372345,0.067105647,0.214116291,-0.169708524,1.005565355,0.505076446,20052.57187,0.256043571,14957.26213,0.712196988,6660.321062,0.00200769,-0.450402887,-0.450350266,0.061406777,297.8034787,294.7445288,301.8067476,297.8127357,293.0178519,303.7596918,3.53354598,18.04196234,31.02169991,32.95175552,31.96269057,38.2495842,13.35981965,0.52671164,0.481064983,0.050160302,332.1456047,8558.241963,9.199999809,13.5,11.37999986,15089.69407,1.43569176,0.90845601
0.151454065,0.227177521,1.47693774,0.168965246,0.011799044,-6.799193294,0.262087133,0.408921291,0.012589312,1.341438654,1.359403103,0.175685831,-0.03452584,0.096695856,0.210372177,27.07263518,0.052878379,0.101744993,-0.168965246,0.964874233,0.429960808,14163.96216,0.28495182,11710.18052,0.711739719,4848.968398,0.003822376,-0.848442871,-0.851954623,0.116957692,291.9737628,287.25539,297.7990453,291.9779585,284.8899164,300.2521592,2.409678298,12.28935935,21.87183952,25.65328217,24.20913935,34.89820376,8.809876282,0.487819392,0.400337213,-0.125449564,237.4300213,8901.972068,54.09999847,257.1000061,140.5221153,15150.63403,1.455334976,1.04796437
0.190442075,0.285659126,-0.733435885,0.183768337,0.135072853,-82.4901855,0.316347706,0.460517168,0.023282271,1.12782471,1.481984053,0.220911821,0.002876742,0.160959998,0.293696259,36.23990621,0.075245067,0.243447476,-0.183768337,1.014134986,0.571019428,20948.7904,0.267459426,14577.15378,0.692853282,6921.881099,0.002656499,-0.218376455,-0.220072137,0.08128676,299.7309036,297.3597015,302.7689443,299.7402174,296.0885217,304.6236966,3.559284449,19.79655744,33.58021545,34.0246048,33.7788478,51.33380175,18.25930793,0.540805368,0.553825198,0.126995538,372.2251972,7279.9304,0.0,0.0,0.0,15029.8045,2.10047749,1.00819602
0.124746838,0.187117787,1.422028493,0.143902288,0.041016672,-36.89394493,0.220484866,0.339527554,0.00981807,1.404829782,1.288011143,0.144705721,-0.049580497,0.072021088,0.169442202,24.38736143,0.041558321,0.134427354,-0.143902288,0.96192367,0.33333406,13864.92739,0.254211405,13345.86834,0.74976797,4782.358711,0.001300494,-1.33587513,-1.336452154,0.039812348,293.5608308,289.5717862,298.5143164,293.5642383,286.7687289,301.9012931,0.947641501,4.889465324,24.21923256,32.25763321,28.14916822,36.45536392,9.070748212,0.514954235,0.426879946,-0.052888064,240.1784156,8072.127709,0.0,40.09999847,4.836799972,15161.69892,2.094877077,0.44918405
0.106995865,0.160491821,-4.985407337,0.124215985,0.052792882,-54.88269424,0.192347085,0.285814251,0.005938347,1.386489414,1.241519466,0.124114715,-0.055036327,0.063998638,0.146162116,21.62993431,0.038050137,0.147078818,-0.124215985,0.965795765,0.26911104,12681.62916,0.224954207,13693.48499,0.780003485,4382.038318,0.000896692,-1.892399732,-1.892443755,0.02745259,294.4063207,290.107883,299.4502068,294.4108749,287.6691286,302.605431,0.630784453,3.353280136,24.73090553,32.85705566,29.55864863,38.94128113,10.79506313,0.543075145,0.459372464,-0.017449363,264.0859597,8273.354974,0.0,10.89999962,0.067731629,15248.32732,2.672008785,0.42763381
