Aluminium,Elevation,Nitrogen,Organic Carbon,PH,Soil Moisture,Texture,Variance,Yield,cluster
55,1965,93,4,58,17.2395401,1,0.1996069103,2.480499983,2
44,8,80,4,66,6.372194767,6,0.02897645906,1.36469996,1
50,1839,83,3,65,7.377353191,1,0.04425475374,1.231349945,4
54,1315,87,4,58,19.75752831,1,0.008733189665,1.566949964,2
54,1897,127,7,54,18.14617348,1,0.02181381173,1.83070004,3
44,1151,65,2,59,5.276130676,6,0.009422631003,1.128700018,1
54,1429,81,5,59,17.47557831,1,0.009648161009,1.749750018,2
55,1298,63,4,57,20.47533417,4,0.02685472928,1.817549944,2
48,2872,140,8,54,16.75114441,4,0.003149729455,2.10439992,3
51,2024,79,4,68,8.919608116,4,0.0110094687,1.415599942,4
47,107,55,2,61,6.394533634,6,0.02333422191,1.281599998,1
45,210,67,2,63,6.565292358,9,0.0372354053,1.198950052,1
57,1873,127,7,53,18.14617348,1,0.007574461401,1.637899995,3
57,2381,147,10,55,16.12587166,4,0.5690022707,3.680449963,0
46,80,64,2,64,5.248128891,6,0.009261336178,1.235499978,1
46,220,56,1,62,6.565292358,9,0.01387924515,1.118950009,1
52,1032,96,3,58,7.766949654,1,0.03991232067,1.533149958,4
57,1572,93,5,52,22.19878006,1,0.03916267306,1.853500009,2
57,1620,79,5,56,21.88551903,1,0.01612518169,2.0072999,2
56,1834,97,4,57,17.35907745,1,0.004951176699,2.097949982,2
44,712,66,2,62,5.005792141,6,0.00852087792,0.8220499754,1
50,1108,74,2,75,4.963163376,1,0.01726558059,1.424649954,4
45,583,62,2,61,4.873876572,6,0.01960322633,1.318300009,1
57,1632,113,5,56,19.58197975,4,0.3195179999,2.781899929,0
57,1772,96,5,57,19.17979622,1,0.01481853146,1.644600034,2
56,1629,95,6,60,25.39999962,1,0.003618641756,1.541949987,2
48,619,61,2,64,7.267846584,6,0.00163694378,0.8956000209,1
55,2009,107,4,61,16.17746353,1,0.6674002409,3.822750092,0
44,155,61,2,62,6.774927139,9,0.01962116733,1.327450037,1
47,1322,57,2,59,7.908875465,6,0.02595691569,1.160850048,1
53,1839,98,4,61,10.82009888,1,0.02702857926,1.808449984,4
52,1267,54,3,65,25.39999962,6,0.007232378703,1.419399977,2
47,441,57,1,65,4.616046906,6,0.003430528799,0.8513000011,1
44,621,65,2,64,5.086588383,6,0.0125641888,1.285599947,1
49,464,58,1,70,6.663610458,6,0.01014567167,1.186100006,1
55,2675,140,8,60,8.490595818,4,0.03541711345,1.388550043,3
47,90,73,3,62,5.248128891,6,0.02809439413,1.462949991,1
48,760,74,2,62,7.766949654,3,0.03478325903,1.485350013,4
48,1820,86,4,66,4.643253803,1,0.02922427654,1.568549991,4
58,1347,105,3,57,10.97380257,4,0.06784063578,1.435050011,2
57,2005,123,6,54,20.53647995,1,0.257268995,2.675400019,3
45,787,60,3,63,4.880426884,6,0.02406854555,1.163650036,1
55,1297,72,4,59,21.16743279,1,0.01916402392,1.513900042,2
54,1172,69,5,58,20.47533417,4,0.03344577178,1.807199955,2
47,736,56,2,65,7.301342487,6,0.02501483448,1.324349999,1
51,1386,81,4,54,7.908875465,3,0.02414959669,1.341599941,4
56,1834,108,5,60,19.58197975,1,0.3127362132,2.596349955,0
56,1792,87,5,58,17.35907745,1,0.03320911154,2.000950098,2
58,1639,96,5,55,17.47557831,1,0.03039991297,1.953999996,2
56,1880,96,5,59,17.35907745,1,0.0328403227,2.095849991,2
45,20,59,2,64,5.982233524,9,0.004188663792,1.01730001,1
51,2246,107,4,62,9.759883881,4,0.02611200884,1.61164999,4
47,109,63,3,65,3.873099566,9,0.01629096828,1.347000003,1
44,620,54,2,71,6.17125845,6,0.001596427057,0.9394500256,1
45,744,53,2,66,6.190820217,6,0.01153016649,1.157999992,1
57,1504,91,4,55,22.78585052,1,0.04508854449,1.925850034,2
47,1096,55,2,61,5.276130676,6,0.01297635492,1.143100023,1
54,1241,85,4,65,25.39999962,4,0.008739216253,1.498950005,2
44,37,75,2,63,8.313504219,6,0.02369591221,1.263900042,1
48,1947,87,7,65,6.606188297,4,0.01455594413,1.705749989,4
58,1818,102,5,60,3.801748753,4,0.02430797182,1.160850048,3
55,1839,81,3,63,17.35907745,6,0.01141165942,2.077549934,4
47,87,54,2,61,6.394533634,6,0.03886542842,1.503600001,1
47,667,59,2,64,4.509913921,6,0.003757161321,0.8579000235,1
43,27,61,2,65,0.6350000501,6,0.01501313131,1.378999949,1
46,719,49,1,68,6.190820217,6,0.01167780347,1.224949956,1
46,14,80,3,59,9.543818474,6,0.01091583166,1.299299955,1
47,1175,80,3,61,5.945804596,1,0.02371103317,1.509050012,4
48,2434,148,8,55,16.75114441,4,0.009260424413,2.073299885,3
51,1873,84,3,64,16.55594635,4,0.5629885793,3.554500103,0
54,2324,117,5,61,8.490595818,4,0.0596329309,1.306249976,3
49,1186,64,2,61,11.19084549,6,0.02232900076,1.337800026,1
49,1687,62,2,66,5.377430916,6,0.04900444672,1.629799962,1
49,1498,79,4,63,14.34769154,1,0.04608111829,1.355399966,4
47,1165,65,3,58,5.32907486,3,0.013770313,1.194350004,4
55,1273,65,3,55,22.06632042,4,0.02186621912,1.842700005,2
46,7,81,2,67,0.6350000501,6,0.01540943421,1.382750034,1
49,884,100,3,61,7.766949654,1,0.04714427143,1.550899982,4
46,40,92,2,64,0.6350000501,6,0.01195317134,1.289600015,1
58,2707,127,7,53,17.76881218,4,0.3072120249,2.561150074,0
48,970,63,2,63,4.874920368,6,0.003832420334,1.043050051,1
46,170,56,2,61,6.774927139,6,0.0333356075,1.301349998,1
45,490,52,2,67,4.822091579,6,0.003818985308,1.075150013,1
55,1255,79,5,58,18.79302979,1,0.01468918007,1.508749962,2
47,1550,60,2,63,7.467814445,6,0.01329778694,1.239599943,1
57,1824,123,8,54,18.14617348,1,0.01706811599,1.612149954,3
49,1728,79,3,66,11.28345966,1,0.01335473638,1.288750052,4
49,898,67,2,67,4.297014713,1,0.01744986139,1.346750021,4
50,1692,83,3,68,4.496557713,4,0.01080873609,1.265949965,4
46,84,92,3,63,0.6350000501,6,0.01454681531,1.238250017,1
56,2077,100,5,61,5.880603313,1,0.04245118797,1.748700023,3
55,1286,72,3,57,18.32628441,4,0.02632446215,1.541650057,2
49,2006,97,5,61,10.77744102,1,0.03511939943,1.26789999,4
46,137,56,2,63,6.372194767,6,0.005875667091,0.9601500034,1
54,1348,83,5,59,25.39999962,1,0.008915579878,1.461750031,2
49,1087,64,2,70,10.38089371,4,0.01121371333,1.253000021,4
48,2049,87,4,64,10.77744102,4,0.03276433051,1.275249958,4
48,1148,68,3,62,5.32907486,3,0.0101011144,1.041650057,4
55,1321,76,4,58,12.24644375,1,0.01053242944,1.467450023,2
48,815,76,4,66,6.748383045,1,0.02514788322,1.321249962,4
46,103,51,1,75,4.568655968,6,0.004454166163,1.047150016,1
49,992,82,2,74,11.85203934,1,0.3185984194,2.409600019,4
46,35,71,2,64,0.6350000501,9,0.02254654653,1.357750058,1
51,1897,93,4,67,7.709267139,4,0.03493301198,1.329399943,4
56,2214,100,5,57,19.86532021,1,0.3728632927,3.187599897,0
49,1394,81,4,59,10.11738777,3,0.03872510046,1.350700021,4
46,325,70,2,60,7.871505737,9,0.02821221203,1.184700012,1
46,794,77,4,62,4.749230862,3,0.02762455679,1.075150013,4
46,216,50,2,64,5.36279583,9,0.02051158436,1.253900051,1
45,9,83,2,59,8.633605957,6,0.009905738756,1.185150027,1
48,786,75,2,60,4.621278763,6,0.02469741739,1.144199967,1
48,522,61,2,69,6.663610458,6,0.01920364797,1.381850004,1
48,123,74,3,62,4.577061176,6,0.0100077372,1.26394999,1
58,1898,120,8,55,20.81811714,1,0.02256684937,1.634050012,3
56,2845,132,6,54,17.76881218,4,0.4225535989,3.400949955,0
46,658,42,1,67,6.959218502,6,0.01355137117,1.25364995,1
44,348,46,2,64,7.827662945,6,0.00358381425,0.8062999845,1
51,1631,77,4,58,6.495947361,6,0.01074305084,1.22329998,4
50,1014,86,2,63,13.96080685,4,0.4553534985,3.090549946,0
47,663,54,2,67,4.880426884,6,0.01329117827,1.183200002,1
53,1156,74,3,58,18.45620918,6,0.01594859175,1.644000053,2
47,136,70,3,62,4.577061176,6,0.01600513794,1.227100015,1
46,642,57,3,62,4.792830467,6,0.004671624396,0.9496999979,1
49,1451,57,3,58,7.908875465,6,0.02235925011,1.086249948,1
49,1267,73,3,60,5.276130676,6,0.04059259221,1.540099978,1
57,1874,84,5,59,18.08184814,1,0.01946371421,1.734500051,2
48,526,58,1,68,7.585030556,6,0.01270248182,1.231050014,1
58,2102,136,11,53,18.14617348,1,0.01158542559,1.868100047,3
51,1547,94,5,64,12.98832226,4,0.2291870564,2.468899965,4
46,657,59,2,63,4.397960186,6,0.01244285516,1.273450017,1
49,1202,60,2,64,10.61869431,6,0.01937545836,1.26699996,1
46,736,54,2,64,5.086588383,6,0.003954871092,0.8338999748,1
47,22,73,2,62,9.543818474,6,0.01154938806,1.475999951,1
50,1880,79,4,68,6.378098965,1,0.02197073214,1.272600055,4
50,1188,73,2,59,11.19084549,6,0.0432927683,1.362400055,1
54,1229,71,3,62,21.16743279,4,0.01290115248,1.517449975,2
56,1252,72,4,55,22.06632042,4,0.0172213316,1.748700023,2
45,513,52,2,64,4.822091579,6,0.002966529457,0.829949975,1
53,2008,88,4,64,16.04195404,4,0.03327869251,1.836099982,4
55,1520,93,4,58,17.47557831,1,0.01890683174,1.832450032,2
47,857,64,2,65,4.874920368,6,0.004904862959,0.894200027,1
56,2366,108,5,56,11.64798927,4,0.02667974494,1.943150043,3
47,1149,55,4,58,5.32907486,3,0.02163583413,1.330800056,4
47,185,59,2,64,5.898396492,6,0.0595296286,1.507249951,1
55,1225,75,2,56,21.16743279,4,0.002664896427,1.475749969,2
48,919,89,3,62,7.766949654,1,0.04049785435,1.566849947,4
45,16,63,2,61,7.281767368,6,0.01163684018,1.393249989,1
52,1931,90,3,65,16.97096634,4,0.04788604379,1.311849952,4
60,2061,118,8,55,6.669222355,1,0.04471734539,1.285850048,3
57,1676,89,5,57,22.41001701,1,0.1228639409,2.315999985,2
47,135,57,2,61,6.391897678,6,0.03996218368,1.386150002,1
58,2638,115,5,56,17.76881218,4,0.6233423948,3.691400051,0
50,1853,85,4,65,7.377353191,1,0.05336744338,1.242449999,4
58,2732,133,7,56,11.64798927,4,0.04589632154,1.804350019,3
58,1942,119,8,55,20.81811714,1,0.03535509109,1.735249996,3
51,1174,84,4,59,13.87384796,1,0.03090127744,1.376799941,2
47,1086,56,2,62,5.945804596,6,0.01142966095,1.204149961,1
53,1160,78,4,66,25.39999962,1,0.006277484819,1.265849948,2
58,2534,120,5,52,18.08596802,4,0.5277583599,3.727999926,0
56,1292,68,3,56,22.06632042,1,0.04319393635,1.778249979,2
46,581,56,2,63,5.29102087,6,0.003561216174,0.8615000248,1
55,1309,69,4,55,22.06632042,1,0.04085196555,1.789700031,2
46,1874,75,2,71,6.248797894,4,0.0306573417,1.61559999,4
52,1149,98,3,56,7.766949654,1,0.02113067731,1.401200056,4
50,1348,69,2,64,5.56032896,6,0.01424073335,1.143900037,1
46,674,55,2,62,4.792830467,6,0.009375637397,0.8758999705,1
57,2703,109,6,54,17.76881218,4,0.5033630729,3.593699932,0
54,1203,71,4,54,22.06632042,6,0.02781016007,1.726050019,2
47,1158,53,2,61,5.276130676,6,0.0157795772,1.197399974,1
55,1278,73,5,59,18.45620918,4,0.01219642814,1.700799942,2
55,1398,82,7,56,21.16743279,1,0.02703585289,1.538450003,2
47,630,73,4,65,4.792830467,6,0.01408290304,0.8424999714,1
57,1563,82,4,56,10.89016056,1,0.01414861903,1.432150006,2
57,1638,77,4,56,21.88551903,1,0.02625591308,2.035150051,2
45,506,60,2,67,4.822091579,6,0.008175874129,1.208400011,1
55,1345,79,4,58,11.69568157,1,0.004351573996,1.540300012,2
47,218,55,2,66,7.637937546,6,0.01216420066,0.7929499745,1
55,2039,101,5,57,20.53647995,1,0.3188146055,2.922250032,0
59,1533,112,5,55,10.97380257,1,0.06104085967,1.360550046,3
51,1433,80,4,60,10.63206768,1,0.0620402135,1.388000011,4
47,805,64,2,68,5.208451271,3,0.002701371675,0.9643499851,1
54,2597,143,7,56,16.12587166,4,0.3867832124,2.772300005,0
50,1154,81,4,57,11.05469418,1,0.05878421292,1.427399993,2
46,1250,60,2,62,5.945804596,6,0.006499442738,1.128000021,1
47,1169,63,3,57,5.32907486,3,0.01551764086,0.980700016,4
55,1802,113,7,55,19.75752831,1,0.003594753565,1.610200047,3
49,1479,63,2,61,7.908875465,6,0.06141139939,1.675099969,1
57,2294,124,6,55,18.08596802,4,0.5046913028,2.75090003,0
46,797,58,2,67,6.637675762,6,0.01492315531,1.281350017,1
44,657,62,2,64,5.142932415,6,0.003587112529,0.8689500093,1
51,1728,92,4,63,6.469658852,1,0.03039195016,1.736500025,4
51,1032,88,4,60,6.748383045,4,0.01661748439,1.359249949,4
46,73,61,3,63,3.873099566,9,0.003040801967,1.214249969,1
48,1563,80,2,65,7.467814445,6,0.01712963358,1.329300046,4
49,1652,85,4,59,6.495947361,3,0.01361118257,1.218799949,4
48,719,56,2,69,6.537003994,6,0.01532928646,1.238399982,1
55,1797,101,6,57,17.2395401,1,0.008664118126,2.005700111,3
48,1012,59,2,66,5.32907486,6,0.005273883697,0.9279000163,1
56,1996,125,7,55,17.52159691,1,0.4873618186,2.607899904,0
47,882,69,2,64,4.873876572,1,0.00616811635,0.9606999755,4
56,1407,73,4,54,22.78585052,1,0.02726642042,1.851500034,2
47,616,57,2,66,7.585030556,6,0.0143248504,1.228649974,1
45,522,53,2,67,4.880426884,6,0.008237077855,0.8205999732,1
54,2229,119,6,60,16.97096634,4,0.05968206376,1.293200016,3
43,1050,51,2,63,4.621278763,6,0.01661678031,1.215800047,1
48,881,74,3,69,6.748383045,4,0.01836698502,1.305250049,4
45,93,73,2,64,5.248128891,6,0.01856969297,1.284800053,1
48,1575,72,2,68,16.55594635,4,0.2431136668,2.678299904,4
46,1318,64,3,63,4.530303001,3,0.008206057362,1.233549953,4
54,1347,86,4,62,12.24644375,4,0.006729302462,1.338600039,4
44,11,70,2,68,5.982233524,6,0.02305844054,1.094550014,1
53,1335,75,4,61,14.86999321,6,0.01455045771,1.32190001,4
46,1012,76,2,67,5.880603313,4,0.4633919001,3.077850103,4
50,1097,67,2,64,12.68012905,6,0.4244422615,3.37684989,4
55,1896,82,4,59,15.75392628,4,0.03090504929,1.570899963,2
50,1638,69,3,59,7.467814445,6,0.0181453079,1.229949951,4
55,1317,84,4,59,11.69568157,1,0.01123505738,1.484850049,2
48,578,70,2,65,7.585030556,6,0.01285402011,1.19994998,1
44,166,55,2,62,8.001791954,9,0.01057785563,1.181399941,1
55,1999,103,4,64,7.709267139,1,0.04067029804,1.326200008,4
46,1173,65,2,69,4.530303001,6,0.02451395616,1.26154995,1
44,207,54,2,58,6.774927139,9,0.01990173943,1.296000004,1
48,889,65,2,64,6.637675762,6,0.01667627133,1.311499953,1
50,1999,103,5,56,12.68871689,4,0.00660855975,2.112099886,3
52,2044,104,4,65,9.387795448,4,0.03220979869,1.741350055,4
47,152,64,2,60,6.565292358,6,0.03007396124,1.487650037,1
56,1280,73,4,55,22.06632042,1,0.03589121997,1.793499947,2
47,752,54,1,67,6.959218502,6,0.01108861621,1.226300001,1
45,13,64,2,66,5.982233524,9,0.00763875572,1.144649982,1
48,902,60,2,64,4.297014713,3,0.003645361168,1.084200025,1
55,1667,117,4,59,14.34769154,1,0.06840458512,1.360800028,3
57,2066,113,7,56,7.908875465,1,0.03330667317,1.145249963,3
45,165,60,2,61,6.774927139,6,0.03339328989,1.363399982,1
56,1497,84,5,58,17.47557831,1,0.01799885184,1.624500036,2
50,423,65,2,68,6.663610458,6,0.01167816017,1.198899984,1
43,5,75,2,66,8.273741722,6,0.00884757936,1.44749999,1
45,148,87,3,57,7.281767368,6,0.01854909398,1.418149948,1
56,2149,126,6,59,10.82009888,4,0.02020738646,1.831249952,3
45,374,49,2,68,7.827662945,6,0.006617095321,1.099249959,1
55,1356,78,3,59,10.89016056,1,0.009495432489,1.46510005,2
46,1197,56,2,65,10.61869431,6,0.0166580081,1.210800052,1
46,1037,57,2,60,4.854311943,6,0.004392536357,0.913950026,1
54,1391,67,4,57,22.86232758,4,0.03097098134,1.806499958,2
56,1592,83,5,56,22.41001701,1,0.0292993933,1.960399985,2
47,266,59,2,63,5.656566143,9,0.0161203444,1.023399949,1
56,1823,105,4,57,20.11994362,1,0.01818978973,1.924600005,2
54,1165,74,2,61,11.69568157,3,0.005146009382,1.431949973,4
54,2424,149,6,60,8.490595818,4,0.06203303859,1.31159997,3
49,554,55,2,64,5.29102087,6,0.005239929538,0.9747999907,1
45,602,63,2,60,5.29102087,6,0.01341311354,1.267050028,1
46,644,56,2,63,4.297014713,6,0.006327963434,0.8079000115,1
48,1194,61,2,63,10.61869431,6,0.016164992,1.267400026,1
45,1125,75,2,59,5.05257988,1,0.008050760254,0.9761999846,4
48,903,59,2,66,5.726442337,6,0.001552358852,1.002449989,1
53,1309,82,4,67,12.98832226,4,0.4863973558,3.161350012,0
45,185,52,2,64,8.001791954,9,0.02206845768,1.277999997,1
48,554,53,2,68,5.502869606,6,0.002416315489,0.8680499792,1
47,1217,62,2,67,10.61869431,6,0.03170908615,1.126850009,1
53,2421,137,8,57,17.76881218,4,0.4816176295,3.181950092,0
54,2437,99,5,56,19.86532021,1,0.4702370167,3.529299974,0
53,1668,79,4,62,12.61479092,4,0.07606747001,2.121000051,4
44,1127,66,2,63,4.234931946,3,0.007279097103,1.180150032,1
49,1204,82,4,56,13.87384796,1,0.0456209369,1.38045001,2
45,205,51,2,65,8.001791954,6,0.0118211424,1.088850021,1
45,798,61,2,64,6.959218502,6,0.02512611263,1.319749951,1
42,11,68,2,62,8.570746422,6,0.01544494368,1.07249999,1
46,555,62,1,66,5.29102087,6,0.004313157406,0.9569000006,1
56,2262,112,5,64,10.34131336,4,0.04835567623,1.856099963,3
54,2160,105,4,63,16.18502426,4,0.130203709,2.311650038,3
44,5,57,2,70,5.248128891,6,0.01106050424,1.334249973,1
46,97,67,2,63,5.248128891,6,0.02138227411,1.052700043,1
45,182,51,2,61,7.871505737,9,0.03697786108,1.310250044,1
48,193,67,2,61,6.565292358,6,0.02211809717,1.289049983,1
47,51,71,3,63,3.873099566,6,0.01412459183,1.130049944,1
46,570,61,2,69,4.880426884,6,0.007348265033,0.8550999761,1
45,37,72,3,65,6.372194767,6,0.008149756119,0.9441000223,1
48,94,55,3,63,3.873099566,9,0.01640631258,0.8990499973,1
48,184,62,2,64,3.762925148,6,0.01032463554,1.235949993,1
50,1112,75,2,72,4.963163376,1,0.02092425339,1.444849968,4
55,1203,73,3,58,21.16743279,4,0.01232555602,1.476500034,2
48,1479,65,2,66,7.467814445,4,0.03252543509,1.187899947,4
46,921,61,2,62,5.726442337,6,0.002700321143,0.9950500131,1
53,1265,59,2,58,20.47533417,4,0.0375893116,1.822250009,2
44,1147,64,2,64,4.530303001,3,0.01170173381,1.196550012,1
54,2297,123,5,62,10.34131336,1,0.06877825409,1.740300059,3
45,237,55,2,67,7.74776125,9,0.02061357163,1.12530005,1
47,211,45,2,66,5.36279583,9,0.02237707004,1.127699971,1
47,888,71,5,68,6.748383045,4,0.03601999953,1.424499989,4
56,1199,77,5,56,18.79302979,1,0.02216497064,1.453600049,2
54,1350,84,5,71,4.53278923,1,0.03045857698,1.154950023,4
53,1550,88,4,63,13.96080685,4,0.5821276307,3.381949902,0
51,1168,65,3,63,10.11738777,1,0.03486926109,1.293050051,4
51,1936,91,4,66,8.606864929,4,0.1368180364,2.06704998,4
49,712,73,2,69,7.766949654,1,0.03439608961,1.274150014,4
54,1215,72,3,62,18.11284447,6,0.01257320214,1.45720005,4
44,674,50,1,62,5.005792141,6,0.005355008878,0.8109499812,1
57,1776,87,4,59,18.35881233,3,0.01398995612,1.834599972,2
45,513,68,2,66,4.335567951,6,0.009459842928,1.146149993,1
51,1935,91,3,71,8.919608116,4,0.02351761982,1.398599982,4
54,1242,81,4,61,18.32628441,4,0.01719893701,1.500699997,2
44,880,68,3,63,4.873876572,3,0.00610665977,0.899600029,1
47,1029,63,2,61,4.854311943,6,0.004091416951,0.9272500277,1
48,1062,80,4,64,6.748383045,1,0.01700936072,1.237900019,4
54,2019,94,4,64,8.606864929,4,0.1632591337,1.82099998,4
52,722,78,2,66,11.45661259,4,0.0605658628,1.744699955,4
56,1454,87,5,57,18.14617348,1,0.006107270718,1.659000039,2
48,1243,70,2,67,4.530303001,4,0.02807660215,1.454699993,4
46,601,51,2,66,4.880426884,6,0.003539708443,0.9890999794,1
48,847,88,3,62,8.634547234,1,0.0295881778,1.481649995,4
53,2147,107,4,64,10.34131336,4,0.02825584076,1.70085001,4
51,2038,80,2,68,15.5562582,4,0.004956860095,1.278550029,4
53,1196,74,3,64,0.6350000501,6,0.04065571353,1.557500005,4
56,1402,74,4,57,10.89016056,1,0.01076497044,1.456400037,2
56,1822,104,5,58,12.68871689,1,0.004197015893,2.019799948,3
56,1521,77,4,58,21.88551903,4,0.02011004463,2.035850048,2
57,1668,105,5,55,19.73122597,1,0.01886455528,1.831349969,2
54,1208,69,3,64,0.6350000501,6,0.01223366894,1.355849981,4
52,1252,75,3,64,17.47557831,6,0.01138081681,1.659700036,4
57,1846,91,4,58,13.32112122,4,0.008420492522,1.808599949,2
49,1976,89,3,64,10.77744102,4,0.07913466543,1.293750048,4
44,1118,62,4,58,4.234931946,6,0.0163792707,1.13530004,1
47,910,93,3,63,8.634547234,1,0.03211532161,1.338600039,4
55,2500,141,9,56,17.76881218,4,0.4302537143,2.952800035,0
48,867,56,2,64,4.297014713,6,0.002978009405,0.8957999945,1
46,795,54,2,65,6.190820217,6,0.01094798464,1.195899963,1
52,1218,71,3,58,11.05469418,1,0.0367542021,1.392150044,4
47,1177,72,4,65,4.234931946,1,0.00515051838,1.173949957,4
55,1469,68,5,55,22.86232758,1,0.03354594111,1.989099979,2
45,1170,59,2,66,4.621278763,6,0.02492659912,1.436800003,1
47,128,75,4,64,4.577061176,6,0.007549861446,1.177850008,1
56,1726,96,6,63,12.61479092,1,0.04429201037,2.118550062,3
56,1575,76,5,55,22.41001701,1,0.03069844656,1.937749982,2
56,1330,68,5,56,22.06632042,1,0.02975332551,1.75485003,2
49,547,60,2,69,5.502869606,6,0.01682483032,1.27215004,1
55,2602,129,8,60,6.775710106,4,0.08493326604,1.63135004,3
45,285,58,2,65,5.596578121,6,0.01275386941,1.087749958,1
53,1295,58,2,63,10.89016056,6,0.01175438892,1.408849955,4
56,1819,95,5,57,17.2395401,1,0.006352549884,2.120850086,2
58,2556,135,6,55,16.97096634,8,0.05347901583,1.284100056,3
53,2139,109,6,61,16.97096634,4,0.05723910034,1.256299973,3
54,1716,106,5,57,7.908875465,1,0.04569441453,1.384600043,3
47,909,60,2,61,4.854311943,6,0.00189794274,0.9732000232,1
49,1466,81,4,65,7.467814445,4,0.02964782529,1.195500016,4
48,727,59,2,71,7.68307972,6,0.01768233068,1.544999957,1
52,2147,91,4,65,9.759883881,1,0.02070160955,1.61105001,4
43,24,80,2,63,8.570746422,6,0.01622158103,1.371299982,1
47,945,57,2,60,4.854311943,6,0.003838186618,0.944050014,1
54,1168,69,3,64,0.6350000501,6,0.0259202458,1.302999973,4
55,1154,69,2,59,0.6350000501,3,0.01307099219,1.494500041,4
49,836,63,2,65,4.297014713,6,0.0020322497,0.9771999717,1
55,1498,64,4,60,22.86232758,1,0.02360188589,1.842499971,2
55,2023,87,4,55,19.92481995,1,0.3467391729,3.494750023,0
45,674,61,2,62,4.873876572,6,0.008700493723,0.8725500107,1
55,1459,90,4,58,17.47557831,1,0.01538321842,1.672549963,2
45,10,87,2,61,9.543818474,6,0.01904403605,1.292199969,1
