key,COUNTY,Year,Yield,blue,green,red,nir,swir1,swir2,ndvi,savi,evi,gndvi,ndmi,nsi,msavi,gci,gli,sipi,sr,osavi,gci2,arvi2,mtvi2,rdvi,gvi,ndii,ndwi,grvi,lai,tcari,mcari,wdvi,pssra,dvi,era5d_prec,era5_wind,era5m_wind,era5m_prec,era5_mean_temp,era5_min_temp,era5_max_temp,era5m_mean_temp,era5m_min_temp,era5m_max_temp,chirpsd_prec,chirpsm_prec,AREA,temp_MIN,temp_MAX,RANGE,temp_MEAN,temp_STD,temp_SUM,fpar,m_lai,m_gndvi,m_ndvi,m_ndmi,gpp,npp,Tmst_AREA,Tmst_MIN,Tmst_MAX,Tmst_RANGE,Tmst_MEAN,Tmst_STD,Tmst_SUM,Yield2,mod_lst,ggcp10,final_Yld,JoinedYld
2016_SAMBURU,SAMBURU,2016,2.130970099,9493.846017,10852.84551,11374.13375,18096.11243,16956.41066,13761.56308,0.22866513,0.34299185,1.124914456,0.250701778,0.032766525,-16.68931107,0.37194514,0.669889359,0.019847292,1.281339257,1.593973048,0.265250098,0.005749636,0.155021523,0.306692485,39.19712572,0.080185507,0.136305351,-0.250701778,0.954458004,0.709310427,19671.49362,0.388738906,12409.04571,0.599260588,6721.978623,0.004486233,-1.282867312,-1.287167788,0.137278602,291.8522034,287.9308472,296.859375,291.861084,286.1730957,299.0716858,1.313693378,6.699836254,0.0,24.67676414,30.19212774,5.5153636,27.58635223,1.318051428,1935.874098,28.69208879,7.007832705,0.450879754,0.318117199,-0.079381965,164.3413161,4407.428067,0.081579653,39.5024395,72.0365854,65.0682918,53.66497756,7.906313207,3580.295119,2.13,15120.26084,0.242791921,2.13097009,2.13097009
2016_SIAYA,SIAYA,2016,0.847164263,10420.67265,11677.20534,11591.51301,19529.52429,16060.58092,12847.53192,0.25980497,0.389701025,2.013181795,0.25592156,0.097529796,-45.21143833,0.40947151,0.699310376,0.031318093,1.148778603,1.71549224,0.301372173,0.04090342,0.21312245,0.372968434,45.36396121,0.100112303,0.20692243,-0.25592156,1.008710482,0.82197438,23912.93706,0.360007892,13733.76781,0.595069879,7938.011296,0.005702889,-0.022149418,-0.020591321,0.174600466,295.6228359,292.3931916,299.7528266,295.6230779,291.111518,301.644466,5.193862006,26.48869528,0.157500005,28.91593742,30.59286499,1.676927567,29.75194771,0.31711648,1874.372705,52.3281063,15.50134064,0.600952226,0.590639442,0.080839781,356.4599904,9530.080154,0.158906257,28.20000076,124.5999985,96.39999771,79.51858401,27.07503016,8985.599993,0.85,15119.05874,2.491669467,0.84716426,0.84716426
2016_TAITA TAVETA,TAITA TAVETA,2016,0.576629513,15435.85666,16421.31744,17131.65473,21541.20209,19650.48402,16375.91275,0.115773701,0.173658243,1.739500935,0.137564398,0.044367818,-40.54475429,0.206304852,0.321805417,0.00449011,1.411090429,1.264388857,0.134296922,-0.05270661,0.067487412,0.152173544,22.55882662,0.041242721,0.134527327,-0.137564398,0.957045908,0.30086925,12697.31743,0.250115374,12975.3747,0.759326195,4409.54734,0.001920107,-0.386239415,-0.38512501,0.05881685,294.766642,290.65299,299.6557956,294.7775729,288.8448249,302.2452776,1.531824239,7.862483271,0.095000003,25.79085732,30.56046295,4.769605637,28.83731686,1.341665847,1095.818041,27.44908955,6.37364103,0.47869548,0.322867142,-0.112203914,184.5280435,4723.551897,0.099843754,0.0,0.0,0.0,0.0,0.0,0.0,0.58,15169.82318,1.118940721,0.57662951,0.57662951
2016_TANA RIVER,TANA RIVER,2016,1.427474681,14456.77557,15758.50239,16355.29637,21236.75772,18662.70367,15292.51048,0.134214223,0.201318525,2.022257938,0.150843332,0.065199884,-52.28701576,0.233800842,0.358840299,0.01249659,1.464908026,1.316757426,0.155687803,-0.043940122,0.081777482,0.184133657,25.54823554,0.044987898,0.163807855,-0.150843332,0.967904352,0.367587059,14218.48826,0.260991214,13059.10956,0.739227707,4881.461363,0.001225785,-0.750930578,-0.751231433,0.037505309,300.3957119,297.0259786,304.6708525,300.4097677,295.6776238,306.8553986,1.187344059,6.146709902,0.035000001,33.79742432,35.28466034,1.487236023,34.55126463,0.469401422,483.7177048,23.02459493,5.35535768,0.417186714,0.271581161,-0.10753615,128.916557,2441.483999,0.030937501,0.0,0.0,0.0,0.0,0.0,0.0,1.43,15289.64096,0.214344034,1.42747468,1.42747468
2016_THARAKA-NITHI,THARAKA-NITHI,2016,0.708287649,15540.39714,16522.9301,16953.05639,22153.56999,19667.34595,16333.00508,0.135889412,0.20383142,15.99187767,0.148948594,0.058613811,-47.86270003,0.23781434,0.353432833,0.009148462,1.284639443,1.317935831,0.15763105,-0.036977723,0.095027903,0.194439973,26.54105388,0.051331205,0.150394765,-0.148948594,0.974021348,0.373647891,15268.86274,0.251729526,13677.04182,0.742080191,5200.513632,0.002416327,-0.606423061,-0.605583722,0.073924752,294.6715246,291.1312203,299.3947549,294.6801983,289.5984463,302.0055877,2.584403017,13.30243726,0.170000005,27.98069572,35.54039764,7.55970192,32.36235246,1.83015409,2200.639967,38.76550406,11.21232921,0.542927319,0.453844608,-0.01720206,247.3636431,7034.489641,0.157500006,0.0,0.0,0.0,0.0,0.0,0.0,0.71,15294.08164,3.221917101,0.70828764,0.70828764
2016_TRANS NZOIA,TRANS NZOIA,2016,3.823353998,12284.5411,13294.50333,13136.31496,20502.50081,15799.53439,12952.19066,0.22596591,0.338943595,-2.620238655,0.219708907,0.129481015,-66.0703048,0.36506765,0.57499364,0.024643666,1.114723802,1.597715455,0.262119151,0.024790617,0.194031502,0.336346301,40.72681451,0.091521475,0.225736204,-0.219708907,1.013561203,0.699544662,22259.11621,0.313615435,13934.34329,0.642902405,7366.18581,0.012362109,-0.566791952,-0.568888622,0.378281196,289.9698275,286.4167948,294.8471627,289.9806255,284.897675,297.2029162,5.642850971,28.77854,0.155000005,21.05344772,25.91415596,4.860708237,24.28285208,0.820963983,1505.536829,58.07954179,21.34258495,0.627905294,0.631169967,0.149881204,459.8445833,14879.95114,0.156093756,97.59999847,160.1000061,62.50000763,124.4054053,14.94373705,13808.99999,3.82,14930.34005,2.964454337,3.82335399,3.82335399
2016_TURKANA,TURKANA,2016,0.63196252,11262.59126,12802.75336,13348.56463,19054.46052,16011.75985,14012.3034,0.177304588,0.265952744,1.016250908,0.196650989,0.087045962,-50.35945225,0.296751845,0.498495099,0.020435105,1.439146982,1.444752668,0.205672298,-0.02538037,0.107226485,0.238491895,31.80126548,0.056348652,0.153644153,-0.196650989,0.961560041,0.523488001,16687.99525,0.322071232,12380.17816,0.673917198,5705.895908,0.002997836,-0.721551097,-0.724919579,0.091733747,300.2557176,296.2711239,305.1745073,300.2703309,294.229263,308.4889335,0.969609935,5.000016871,0.0025,33.99371338,33.99371338,0.0,33.99371338,0.0,33.99371338,19.4818389,4.109907982,0.365707189,0.251600482,-0.030865908,91.82804391,1258.642064,0.0028125,5.5,16.0,10.5,10.75,5.25,21.5,1.19,15794.70136,0.040463553,0.81,0.81
2016_UASIN GISHU,UASIN GISHU,2016,3.945772873,14338.27942,15293.80482,15257.83306,21616.64457,17322.73116,14508.96137,0.178140889,0.267207535,3.03004418,0.176583493,0.110472447,-69.82883516,0.29917297,0.437870299,0.018107621,1.145607058,1.443987823,0.206642491,-0.005168803,0.148152576,0.271068541,33.59384628,0.071552112,0.19731843,-0.176583493,1.003453345,0.526513738,19116.83955,0.265791208,13987.72805,0.7026739,6358.811526,0.010590466,-0.150996788,-0.152981384,0.324070049,290.2898939,286.3461208,295.7190899,290.2996096,284.5508372,297.9635103,5.470074226,27.89737799,0.235000007,20.72871208,26.30132103,5.572608948,23.64596397,1.072680655,2222.720613,55.65850684,19.27165609,0.611134911,0.597386111,0.111469387,427.8037858,13476.66981,0.23484376,58.0,139.8999939,81.8999939,96.7868264,16.66367039,16163.40001,3.95,14859.02949,3.050067514,3.94577287,3.94577287
2016_VIHIGA,VIHIGA,2016,1.405388033,9143.756,10364.06075,10222.79853,18485.38381,14492.01452,11594.74533,0.28848979,0.432727113,1.846865097,0.282074133,0.1211325,-48.29202607,0.447332173,0.787798576,0.034218841,1.131039748,1.813592408,0.334646282,0.059997629,0.241780608,0.410085457,48.80928576,0.113067043,0.2291409,-0.282074133,1.014181553,0.925756059,24944.47413,0.388235144,13373.98456,0.56032782,8262.585282,0.00547536,0.017042168,0.01892868,0.167543415,294.4729163,290.583526,299.6541838,294.4741568,289.12439,301.7282237,6.724505359,34.29497884,0.045000001,27.07663727,28.74468231,1.668045044,27.933607,0.460365798,502.8049259,57.51495047,17.59591992,0.643253559,0.65187068,0.154929295,415.2061363,11865.35696,0.045000002,89.0,166.5,77.5,137.1156254,19.22978096,4387.700012,1.39,14979.80749,2.34521497,1.38601861,1.38601861
2016_WEST POKOT,WEST POKOT,2016,2.372816801,16357.71015,17119.00464,16910.86549,23511.63067,17696.18159,14455.10247,0.168766711,0.253146767,9.643901287,0.162451452,0.140382122,-90.91370548,0.286530935,0.393464867,0.015635609,1.082605077,1.412409771,0.195768568,-0.00544782,0.15178753,0.266746633,33.29433633,0.072013278,0.237806723,-0.162451452,1.013196985,0.492597959,19982.37947,0.240842137,15056.19793,0.722553891,6600.765157,0.019514153,-0.196145857,-0.198012012,0.597133525,292.6378783,288.7164701,297.8726626,292.6510343,286.9793177,300.2693385,5.609201181,28.60692652,0.042500001,17.11759567,30.33208275,13.21448708,22.18168461,2.871755671,377.0886383,59.20760606,20.75697611,0.582447622,0.58352772,0.115764496,392.8434643,11791.5626,0.037968752,16.70000076,147.6000061,130.9000053,68.29999987,37.60195075,1844.099997,2.37,14755.03537,0.695733518,2.3728168,2.3728168
2017_BARINGO,BARINGO,2017,1.373962111,13441.58608,14414.02077,14716.25685,19617.38092,17236.04125,14716.37791,0.143615746,0.215420434,9.032669679,0.154328681,0.063333511,-46.66946423,0.250080113,0.367299812,0.012046533,1.28063498,1.338017271,0.166593477,-0.032961365,0.101759808,0.209075288,26.50035744,0.053516073,0.141363244,-0.154328681,0.978621685,0.401601769,14467.50386,0.255856095,12259.2525,0.733501015,4901.124067,0.005809804,-0.420906809,-0.425664774,0.177502796,293.6939165,289.2912237,299.4970003,293.7141067,287.6210955,302.0999999,4.920703373,25.09563403,0.212500006,20.39669418,31.98316765,11.58647346,27.44960828,2.738717735,2333.216703,43.82453239,14.14847028,0.540150298,0.469072826,0.032999926,331.0227395,10751.31656,0.23765626,84.59999847,187.0,102.4000015,135.6745559,22.85488866,22928.99995,1.5,15147.11055,1.020146554,1.49635222,1.49635222
2017_BOMET,BOMET,2017,1.674986979,10409.6361,11642.43053,11577.85019,19562.66247,16575.57828,13548.63505,0.256990854,0.385480062,1.864186168,0.254296141,0.082396352,-36.27737728,0.407609774,0.686118368,0.029054149,1.151484682,1.697956844,0.298107851,0.038642834,0.211469982,0.369781505,45.28447846,0.10036918,0.181501446,-0.254296141,1.006202303,0.81179291,24033.22938,0.361238637,13773.73737,0.595381558,7984.812291,0.002740578,-1.374864598,-1.376604226,0.083859833,292.0332878,287.6963207,297.6692006,292.043062,285.9667731,300.4486108,3.993311876,20.36589092,0.075000002,21.99360275,26.00090981,4.007307053,25.26904055,0.755680472,758.0712166,68.73186007,27.31763844,0.673369821,0.713923204,0.184186007,577.7527159,15622.109,0.082968753,57.09999847,129.6999969,72.59999847,87.04745729,14.50804976,5135.79998,1.78,15042.89398,4.689660263,1.49635222,1.49635222
2017_BUNGOMA,BUNGOMA,2017,3.034839441,11964.90853,13057.7432,12873.53313,20752.28253,15939.42762,12914.0664,0.239610266,0.359409876,2.353638891,0.232605103,0.130697851,-62.89457755,0.384139632,0.61532647,0.026665806,1.114041842,1.640420662,0.277946542,0.032532204,0.2056321,0.354519743,43.38965195,0.096688422,0.232473789,-0.232605103,1.015114886,0.748909942,23820.67803,0.328841102,14315.51596,0.624864644,7878.749389,0.010415158,-0.280041363,-0.282248584,0.318669574,291.6183515,287.7759826,296.3219041,291.6279577,286.3817348,298.8184182,6.495424953,33.12666719,0.200000006,22.53072166,29.97706032,7.446338654,27.54816542,1.58541985,2203.853233,61.59096438,22.20166532,0.638405403,0.656436973,0.15042603,463.7529871,12680.31781,0.191250008,149.1000061,214.6000061,65.5,178.3735295,13.02798032,24258.80002,3.04,14971.86646,3.194597808,1.49635222,1.49635222
2017_BUSIA,BUSIA,2017,1.610756523,13178.4658,14140.30011,14043.70104,21407.76669,17216.78243,13822.78492,0.209961488,0.314937716,3.168136424,0.206454102,0.108412104,-57.19549871,0.345455523,0.524967865,0.019864543,1.120248057,1.53730454,0.243554208,0.014648757,0.180628704,0.31531713,39.29239238,0.086790907,0.215262647,-0.206454102,1.007582207,0.641640664,22189.14465,0.302459004,14385.91619,0.659050804,7364.065677,0.005442066,0.032926323,0.032863393,0.166395262,295.5104951,291.6645341,300.3106088,295.5165675,290.2739504,302.6212773,6.275769544,32.00642534,0.122500004,28.6506958,30.17250824,1.521812439,29.81266119,0.305217493,1460.820398,55.12655092,15.50715394,0.628590988,0.635944137,0.119003864,396.2878539,10617.34999,0.127968755,94.19999695,200.1999969,106.0,166.1626371,21.88239688,15120.79998,1.61,15091.26519,3.382519331,1.61075652,1.61075652
2017_ELGEYO-MARAKWET,ELGEYO-MARAKWET,2017,2.848593733,15743.9992,16513.40407,16520.24236,22510.9658,17842.62451,14822.51956,0.157422848,0.236131112,6.288461992,0.157794493,0.114266601,-80.21764315,0.27025629,0.379495552,0.012800623,1.130168172,1.378387526,0.182609721,-0.015854101,0.133105284,0.242699902,30.64169168,0.065451571,0.20426178,-0.157794493,0.999280127,0.451555862,17967.30142,0.244270938,14250.8446,0.729188073,5990.723407,0.016844183,-0.408035366,-0.412956277,0.515339896,290.4137997,286.601156,295.6764246,290.4293361,285.3430798,297.9616965,5.828377411,29.72591064,0.087500003,19.32549477,30.76873398,11.44323921,23.3120388,2.669499107,815.9213581,56.86925549,20.11812302,0.609924824,0.595904575,0.111920536,452.1620796,14262.05976,0.098437504,109.3000031,206.0,96.69999695,158.6757145,24.85899877,11107.30002,2.85,14865.18185,0.801648988,2.84859373,2.84859373
2017_EMBU,EMBU,2017,0.623240287,18513.89615,19289.66816,19608.36977,24396.80273,20655.22858,16988.94481,0.113352,0.170025938,-0.059677579,0.122875568,0.08017287,-83.94534189,0.20176879,0.285685818,0.006911175,1.226132751,1.259528502,0.13148781,-0.044869886,0.083070832,0.167353154,23.22809705,0.044284344,0.175950209,-0.122875568,0.980964999,0.292107536,14117.59619,0.208988561,14592.61785,0.783619108,4788.432967,0.00379619,-0.388457486,-0.39063272,0.11615317,293.4006129,290.1940978,297.9560085,293.407959,288.7487425,300.7169996,1.846260966,9.470671322,0.147500004,27.01914215,34.26318359,7.244041443,30.44247812,1.841115455,1796.106209,36.64403295,10.85854302,0.528857261,0.440573241,-0.028108618,265.1392317,8712.498726,0.153281256,0.0,22.29999924,22.29999924,2.585321048,5.215200404,281.7999942,0.78,15164.8758,2.545134052,0.78230186,0.78230186
2017_HOMA BAY,HOMA BAY,2017,1.412758376,11799.73478,12845.54283,12800.23292,19266.13464,16046.27752,13314.71127,0.206723709,0.310080571,1.157035371,0.204879341,0.090888164,-46.82158756,0.337800586,0.530370388,0.023589386,1.15354505,1.537168324,0.239798267,0.00972702,0.168492906,0.306297014,36.52557271,0.080234836,0.182433282,-0.204879341,1.004055939,0.629926381,19445.10138,0.29966895,12866.01818,0.664519392,6465.901706,0.003842692,0.188494379,0.190271118,0.117637464,296.6764141,294.255616,299.4832204,296.6820004,292.6959173,301.529109,4.338808024,22.12792064,0.210000006,26.89689827,31.05488014,4.157981873,29.64268721,0.85071518,2489.985725,56.67517579,19.46319356,0.601081902,0.609343695,0.088441341,421.238208,10364.97709,0.209531259,62.5,173.3000031,110.8000031,117.6859059,24.48092799,17535.19997,1.41,15155.43466,2.484519648,1.11933333,1.11933333
2017_ISIOLO,ISIOLO,2017,0.78084507,10659.13184,11665.265,12396.03878,15201.18649,15136.93008,13324.48067,0.101589776,0.15238186,0.769088271,0.132009846,0.000644,-0.834626382,0.184005578,0.30491049,0.006263569,1.651531192,1.22697281,0.117843446,-0.070602427,0.035309895,0.1179471,16.84588563,0.027428172,0.063698244,-0.132009846,0.940297862,0.249551809,7879.969679,0.257275915,9003.167075,0.767102943,2805.147711,0.001066722,-2.070722683,-2.072482434,0.032641608,297.0074298,292.955929,302.5201104,297.0132715,291.8137708,304.8533228,0.794927815,4.131553716,0.005,31.05101013,32.16914749,1.11813736,31.61007881,0.55906868,63.22015762,14.01290172,2.550717508,0.361217222,0.172047551,-0.122613539,56.66056329,856.2107017,0.00703125,0.0,0.0,0.0,0.0,0.0,0.0,0.9,15541.99045,0.60263683,0.90015845,0.90015845
2017_KAJIADO,KAJIADO,2017,0.843126364,19173.9121,19714.03241,20196.56815,22921.53021,20072.81735,17247.76303,0.068651214,0.102975473,-6.274551365,0.081455543,0.064721124,-159.1956024,0.126145452,0.181660768,0.001998391,1.396966381,1.15132877,0.079635075,-0.068592796,0.040831116,0.091997143,13.6142126,0.025487905,0.138751445,-0.081455543,0.974618342,0.130380094,7845.058437,0.154952452,12823.24614,0.851762723,2724.962045,0.002484093,-1.411037615,-1.415847817,0.076014207,292.5858604,288.5289564,297.7004052,292.5965032,286.7676084,300.1472703,1.286751999,6.584733131,0.055000002,21.98682404,31.93079376,9.943969727,24.37796567,2.082824212,536.3152447,19.28878146,4.608594917,0.431454148,0.27958634,-0.05363126,139.027727,4071.243508,0.047812502,0.0,30.89999962,30.89999962,6.291176443,9.95263392,213.8999991,1.0,15291.74452,1.101798373,1.00440388,1.00440388
2017_KAKAMEGA,KAKAMEGA,2017,2.508912136,13061.36313,14003.74595,13848.72203,21236.77631,16141.43728,12975.91936,0.213565396,0.320343426,3.042706319,0.208164487,0.136098373,-69.86319512,0.350446916,0.531275034,0.020812373,1.105855997,1.549028644,0.247734704,0.017858982,0.186101117,0.32254182,39.68164259,0.08867387,0.241150333,-0.208164487,1.011440678,0.654679604,22309.06439,0.301697102,14312.41531,0.656861596,7388.054299,0.004120461,-0.121703522,-0.122018695,0.126117677,294.4662833,290.1678176,300.0307941,294.4754683,288.8991237,302.5597413,7.216849447,36.8059325,0.205000006,25.4020977,30.01685333,4.61475563,28.28711268,1.239953349,2319.54324,60.09716277,20.42011482,0.634724812,0.646526933,0.137947702,463.8009942,12529.49884,0.209531259,133.8000031,278.7000122,144.9000092,206.9664429,32.35826041,30837.99998,2.58,15008.56916,3.514108216,2.57768902,2.57768902
2017_KERICHO,KERICHO,2017,3.143587675,13489.68091,14453.8163,14288.91916,21636.48917,17079.58803,14249.777,0.208965599,0.313443895,0.100488772,0.203211939,0.117511621,-63.51703757,0.343177951,0.518239191,0.021361215,1.10776962,1.537697285,0.24239898,0.015198391,0.181378631,0.316362893,39.13307956,0.086023805,0.205748055,-0.203211939,1.012299355,0.638037536,22200.13336,0.294455852,14492.02956,0.664503476,7347.56997,0.00665547,-0.539822311,-0.541909713,0.203656861,290.9924658,286.7139571,296.7362026,291.0040347,285.1094066,299.1998101,6.059887282,30.90542514,0.052500002,21.89752579,25.81391907,3.91639328,23.81970306,1.112873864,500.2137642,65.70213374,25.41645237,0.641312678,0.672513255,0.163681384,514.0577945,14169.82121,0.050625002,134.5,176.6999969,42.19999695,151.8916664,10.4165827,5468.099991,3.14,14912.72271,2.950683287,3.14358767,3.14358767
2017_KIAMBU,KIAMBU,2017,0.859240598,19613.91561,20187.3109,20331.78008,24736.92012,20877.55253,17802.14256,0.100104438,0.150154935,-9.961678151,0.103415686,0.084555786,-90.64788456,0.180497365,0.232999616,0.005955307,1.174993904,1.225350764,0.116120722,-0.046346519,0.082341394,0.156828106,20.97399592,0.04231809,0.162993896,-0.103415686,0.993424228,0.244177858,13116.53668,0.173267072,14571.03007,0.81373165,4405.140009,0.00209782,-1.428803109,-1.4332966,0.064187644,290.4820344,286.7255544,295.5456607,290.4899864,284.5706562,298.308062,2.238916463,11.42507729,0.075000002,19.74713898,27.92186165,8.174722672,24.29607334,2.26107786,728.8822002,46.51818749,14.72936014,0.561521418,0.508070728,0.035470416,340.3010544,11523.02695,0.078750003,0.400000006,52.5,52.09999999,32.10000012,12.88725845,1797.600007,0.89,14961.81438,1.728665281,0.88668367,0.88668367
2017_KILIFI,KILIFI,2017,0.785973704,17282.69831,18333.45038,18580.04274,23730.52418,19706.9794,16074.21958,0.124672257,0.187006093,0.602733321,0.1314067,0.091659176,-82.18103187,0.22015571,0.306191262,0.012006312,1.254029402,1.288307081,0.144619251,-0.040432979,0.089931052,0.187850284,25.29954631,0.046373243,0.191146394,-0.1314067,0.986504777,0.333064225,15262.95997,0.217944019,14440.5028,0.769281568,5150.481429,0.002713991,-0.295930769,-0.295922291,0.083056338,299.0380683,296.3175062,302.8174123,299.0495235,295.161606,304.6856777,4.318132465,22.09036411,0.485000014,31.84096527,34.90145493,3.060489655,33.36644322,0.781901557,6473.089985,38.9788999,11.28556205,0.488648938,0.443262409,0.012470541,319.6488149,7150.104194,0.445781268,0.0,13.0,13.0,2.260252354,4.316185924,716.4999962,0.91,15169.60789,2.148739728,0.91388321,0.91388321
2017_KIRINYAGA,KIRINYAGA,2017,1.026119581,19809.0355,20266.63834,20271.47545,24956.62421,19755.13298,16334.63819,0.106074191,0.159109463,1.573881226,0.106293155,0.115214519,-115.3662054,0.190981925,0.239459911,0.006259435,1.093844623,1.238870006,0.123045611,-0.04058065,0.093716749,0.171561409,22.25806891,0.046584193,0.207424159,-0.106293155,0.999575311,0.265776424,14051.69618,0.172516924,14820.88652,0.808679676,4685.148774,0.004627569,-0.756735917,-0.757624756,0.141589092,289.4719587,286.4701899,293.7280072,289.477673,284.6006689,296.1957687,2.200296969,11.22420584,0.057500002,26.93237877,30.2716732,3.339294434,28.64907795,1.028642638,658.928793,47.18346906,15.75545308,0.528712933,0.485697435,0.083110625,325.4833426,10874.96546,0.050625002,0.0,28.0,28.0,14.6277778,8.103209654,526.600001,1.1,15015.08924,1.569946674,1.09712651,1.09712651
2017_KISII,KISII,2017,2.240226818,9758.642857,10915.6922,10811.31,18924.8977,14592.12936,11934.49709,0.274204803,0.411300232,1.957611134,0.269643509,0.129416267,-53.49537487,0.429660395,0.741690125,0.030269627,1.129906276,1.759502767,0.318075845,0.051231706,0.230338868,0.392114327,47.14888319,0.108824584,0.226779665,-0.269643509,1.010001529,0.874072975,24453.50867,0.376303106,13519.24272,0.57588087,8113.587715,0.003517848,-0.540920727,-0.540534947,0.107647586,294.4976464,290.5720412,299.935113,294.5028829,289.1817401,302.5268206,5.460608731,27.8491048,0.087500003,24.12251472,28.25970459,4.137189865,26.35460036,1.104393435,922.4110126,62.36861089,22.40999431,0.650364379,0.664877375,0.163609717,497.8972885,12955.94652,0.098437504,111.5999985,195.3999939,83.79999542,156.48,20.28563622,10953.6,2.27,14942.98683,2.543812266,2.26944881,2.26944881
2017_KISUMU,KISUMU,2017,1.052471818,12026.73787,13137.15398,13126.50844,20053.87868,16662.26363,13633.20023,0.210457244,0.315681043,2.382795535,0.210163953,0.092198041,-49.29314109,0.3465841,0.536326914,0.0223873,1.160302105,1.537347495,0.24412921,0.010203777,0.170912229,0.31232165,38.15468513,0.082446823,0.19031616,-0.210163953,1.000700883,0.64343431,20792.93172,0.311190311,13490.62446,0.653807232,6927.370257,0.004657246,0.149394811,0.150897552,0.142614598,295.9927912,293.1501007,299.8010276,295.9983784,292.0253036,301.9609402,5.619992403,28.66196035,0.047500001,28.15760994,31.06101418,2.903404236,29.73177769,0.860441215,564.9037762,57.90418051,19.10837308,0.585183976,0.600481923,0.085505808,432.1719827,11563.83423,0.046406252,105.8000031,176.5,70.69999695,138.8515158,22.89437012,4582.100021,1.15,15038.82978,2.496153744,1.15491427,1.15491427
2017_KITUI,KITUI,2017,0.155984277,15050.89473,16235.74598,17148.64787,21317.69739,20317.94573,16783.13884,0.109994336,0.16498931,1.111187384,0.137434903,0.023106123,-24.31537674,0.196947594,0.321554304,0.004622468,1.525628271,1.249678222,0.127592887,-0.061226385,0.051639836,0.134874034,21.39223496,0.034991559,0.118069556,-0.137434903,0.945984332,0.279959508,11827.74239,0.258766325,12743.37353,0.759578239,4169.049678,0.001119846,-1.152228378,-1.152860833,0.034299382,297.2545768,293.3714767,302.4499905,297.2628589,291.9927365,305.1104181,1.146403479,5.956981742,1.217500036,26.41263199,35.83641052,9.423778534,31.43389889,1.655722655,15308.30876,27.21595666,6.818547643,0.485627779,0.330065098,-0.123271225,179.9212965,4393.530094,1.21500005,0.0,21.79999924,21.79999924,0.811342593,3.047370754,701.0,0.16,15371.76467,1.647916179,0.16,0.16
2017_KWALE,KWALE,2017,1.167404829,15490.0179,16715.00255,16970.50668,22902.92599,19732.47266,15963.82001,0.153556396,0.230331563,-4.25825379,0.160685081,0.073896772,-56.79742313,0.263971735,0.388420799,0.016087669,1.2539436,1.368777873,0.178124669,-0.026642955,0.111197969,0.226984079,30.12053077,0.056301739,0.177854505,-0.160685081,0.985665264,0.43756704,17595.67624,0.257959739,14417.67264,0.725155479,5932.419306,0.002908661,-0.334978359,-0.33459628,0.089017547,298.0303961,295.091475,301.9785194,298.0417139,293.8199249,304.1997292,4.418886256,22.55759529,0.357500011,31.12566566,32.95934296,1.833677292,32.02846875,0.409961948,4580.071032,41.05887067,13.35550401,0.519439738,0.453417365,0.00865933,340.8755617,8169.473773,0.021093751,0.0,12.89999962,12.89999962,7.340000025,5.267864842,110.1000004,1.2,15114.64918,1.134751514,1.19532303,1.19532303
2017_LAIKIPIA,LAIKIPIA,2017,1.889726043,11670.99233,12834.72242,13423.83855,18050.33258,18212.32621,15470.97186,0.148730393,0.223091975,1.147821701,0.170600318,-0.004245939,7.277861582,0.257587007,0.414373439,0.011728079,1.398064495,1.352927644,0.172526362,-0.039158831,0.087961063,0.199797517,26.2057657,0.049872158,0.077192155,-0.170600318,0.956338723,0.420106563,13410.49891,0.293449196,11338.41332,0.709547929,4626.494047,0.004015015,-0.916987144,-0.924112782,0.122824564,292.643835,288.2479105,298.5190851,292.6589115,286.4508726,301.0818282,2.880299446,14.68952742,0.157500005,21.52036285,25.40942955,3.889066696,23.87202384,0.881541679,1503.937502,31.23226374,7.864281656,0.465505586,0.367067427,-0.13926801,238.26711,8179.941148,0.146250006,12.60000038,182.5,169.8999996,91.08461523,38.43618767,9472.799984,2.04,15228.52881,1.287151112,2.04148569,2.04148569
2017_LAMU,LAMU,2017,1.23731249,15100.0969,16241.44924,16087.25382,22763.22063,17605.39902,14060.86583,0.174155411,0.261229676,4.354928945,0.169491544,0.127305411,-78.78579399,0.295266415,0.411975652,0.020991193,1.149052251,1.425827851,0.202019425,-0.008246211,0.144338318,0.272325141,34.05921675,0.068274051,0.235657734,-0.169491544,1.009722616,0.512094275,20160.85921,0.253096128,14719.59371,0.71147597,6675.966797,0.003122442,-0.107886619,-0.109346288,0.095546741,299.872817,297.5610912,303.021189,299.8837215,296.4721744,304.7503608,2.586146874,14.39739098,0.045000001,33.49842834,33.93948746,0.441059113,33.70260917,0.136093629,606.646965,49.09382444,16.60652622,0.532089294,0.539980009,0.090848372,355.9748167,6873.969052,0.046406252,0.0,13.10000038,13.10000038,8.130303007,4.018403502,268.2999992,1.27,15043.96042,1.630829042,1.26701405,1.26701405
